timestamp,pet_name,price_eur
2026-03-25 15:07:33,Teen Giant Panda,73.74
2026-03-25 15:07:33,Newborn Giant Panda,45.94
2026-03-25 17:11:10,Newborn Giant Panda,39.99
2026-03-25 17:11:10,Full-Grown Giant Panda,42.0
2026-03-25 17:11:10,Full-Grown Giant Panda,40.49
2026-03-25 17:11:10,Full-Grown Giant Panda,41.75
2026-03-25 17:11:10,Post-Teen Giant Panda,49.99
2026-03-25 17:11:10,Luminous Giant Panda,168.8
2026-03-25 17:11:10,Post-Teen Giant Panda,43.09
2026-03-25 17:11:10,Teen Giant Panda,73.62
2026-03-25 17:11:10,Junior Giant Panda,40.0
2026-03-25 17:11:10,Newborn Giant Panda,45.87
2026-03-25 19:04:22,Newborn Giant Panda,39.99
2026-03-25 19:04:22,Full-Grown Giant Panda,41.71
2026-03-25 19:04:22,Full-Grown Giant Panda,40.49
2026-03-25 19:04:22,Full-Grown Giant Panda,41.75
2026-03-25 19:04:22,Post-Teen Giant Panda,49.99
2026-03-25 19:04:22,Luminous Giant Panda,168.8
2026-03-25 19:04:22,Post-Teen Giant Panda,43.09
2026-03-25 19:04:22,Teen Giant Panda,73.61
2026-03-25 19:04:22,Junior Giant Panda,38.91
2026-03-25 19:04:22,Newborn Giant Panda,45.87
2026-03-25 20:48:23,Newborn Giant Panda,39.99
2026-03-25 20:48:23,Full-Grown Giant Panda,41.71
2026-03-25 20:48:23,Full-Grown Giant Panda,40.49
2026-03-25 20:48:23,Full-Grown Giant Panda,41.75
2026-03-25 20:48:23,Post-Teen Giant Panda,49.99
2026-03-25 20:48:23,Luminous Giant Panda,168.8
2026-03-25 20:48:23,Teen Giant Panda,73.56
2026-03-25 20:48:23,Junior Giant Panda,38.91
2026-03-25 20:48:23,Post-Teen Giant Panda,43.09
2026-03-25 20:48:23,Teen Giant Panda,80.0
2026-03-25 21:47:48,Newborn Giant Panda,39.99
2026-03-25 21:47:48,Full-Grown Giant Panda,44.57
2026-03-25 21:47:48,Full-Grown Giant Panda,40.49
2026-03-25 21:47:48,Full-Grown Giant Panda,41.75
2026-03-25 21:47:48,Luminous Giant Panda,168.8
2026-03-25 21:47:48,Post-Teen Giant Panda,49.99
2026-03-25 21:47:48,Post-Teen Giant Panda,43.09
2026-03-25 21:47:48,Teen Giant Panda,73.58
2026-03-25 21:47:48,Junior Giant Panda,40.0
2026-03-25 21:47:48,Teen Giant Panda,80.0
2026-03-25 22:43:29,Newborn Giant Panda,39.99
2026-03-25 22:43:29,Full-Grown Giant Panda,41.71
2026-03-25 22:43:29,Full-Grown Giant Panda,40.49
2026-03-25 22:43:29,Full-Grown Giant Panda,42.68
2026-03-25 22:43:29,Junior Giant Panda,40.0
2026-03-25 22:43:29,Post-Teen Giant Panda,49.99
2026-03-25 22:43:29,Luminous Giant Panda,168.8
2026-03-25 22:43:29,Teen Giant Panda,73.56
2026-03-25 22:43:29,Post-Teen Giant Panda,43.09
2026-03-25 22:43:29,Teen Giant Panda,80.0
2026-03-25 23:41:46,Newborn Giant Panda,39.99
2026-03-25 23:41:46,Full-Grown Giant Panda,41.71
2026-03-25 23:41:46,Full-Grown Giant Panda,40.49
2026-03-25 23:41:46,Full-Grown Giant Panda,42.68
2026-03-25 23:41:46,Junior Giant Panda,40.0
2026-03-25 23:41:46,Post-Teen Giant Panda,49.99
2026-03-25 23:41:46,Post-Teen Giant Panda,43.09
2026-03-25 23:41:46,Luminous Giant Panda,168.8
2026-03-25 23:41:46,Teen Giant Panda,73.58
2026-03-25 23:41:46,Teen Giant Panda,80.0
2026-03-26 02:51:33,Newborn Giant Panda,39.99
2026-03-26 02:51:33,Full-Grown Giant Panda,44.57
2026-03-26 02:51:33,Full-Grown Giant Panda,40.49
2026-03-26 02:51:33,Full-Grown Giant Panda,42.68
2026-03-26 02:51:33,Post-Teen Giant Panda,43.09
2026-03-26 02:51:33,Post-Teen Giant Panda,49.99
2026-03-26 02:51:33,Junior Giant Panda,40.0
2026-03-26 02:51:33,Teen Giant Panda,73.56
2026-03-26 02:51:33,Luminous Giant Panda,168.8
2026-03-26 02:51:33,Newborn Giant Panda,44.5
2026-03-26 05:12:08,Newborn Giant Panda,39.98
2026-03-26 05:12:08,Full-Grown Giant Panda,44.12
2026-03-26 05:12:08,Full-Grown Giant Panda,39.99
2026-03-26 05:12:08,Full-Grown Giant Panda,39.9
2026-03-26 05:12:08,Post-Teen Giant Panda,43.09
2026-03-26 05:12:08,Post-Teen Giant Panda,49.99
2026-03-26 05:12:08,Teen Giant Panda,73.62
2026-03-26 05:12:08,Junior Giant Panda,40.0
2026-03-26 05:12:08,Luminous Giant Panda,165.0
2026-03-26 05:12:08,Newborn Giant Panda,44.5
2026-03-26 07:22:24,Newborn Giant Panda,39.98
2026-03-26 07:22:24,Full-Grown Giant Panda,43.5
2026-03-26 07:22:24,Full-Grown Giant Panda,39.9
2026-03-26 07:22:24,Full-Grown Giant Panda,39.8
2026-03-26 07:22:24,Post-Teen Giant Panda,43.09
2026-03-26 07:22:24,Post-Teen Giant Panda,49.99
2026-03-26 07:22:24,Junior Giant Panda,39.39
2026-03-26 07:22:24,Luminous Giant Panda,164.8
2026-03-26 07:22:24,Teen Giant Panda,39.8
2026-03-26 07:22:24,Newborn Giant Panda,44.5
2026-03-26 09:05:46,Newborn Giant Panda,39.98
2026-03-26 09:05:46,Full-Grown Giant Panda,42.2
2026-03-26 09:05:46,Full-Grown Giant Panda,39.9
2026-03-26 09:05:46,Full-Grown Giant Panda,39.8
2026-03-26 09:05:46,Post-Teen Giant Panda,49.99
2026-03-26 09:05:46,Post-Teen Giant Panda,43.09
2026-03-26 09:05:46,Junior Giant Panda,40.0
2026-03-26 09:05:46,Teen Giant Panda,39.8
2026-03-26 09:05:46,Luminous Giant Panda,164.8
2026-03-26 09:05:46,Newborn Giant Panda,44.5
2026-03-26 10:59:12,Newborn Giant Panda,39.9
2026-03-26 10:59:12,Full-Grown Giant Panda,42.2
2026-03-26 10:59:12,Full-Grown Giant Panda,39.9
2026-03-26 10:59:12,Full-Grown Giant Panda,39.8
2026-03-26 10:59:12,Junior Giant Panda,49.91
2026-03-26 10:59:12,Post-Teen Giant Panda,43.09
2026-03-26 10:59:12,Post-Teen Giant Panda,49.99
2026-03-26 10:59:12,Luminous Giant Panda,164.8
2026-03-26 10:59:12,Teen Giant Panda,39.8
2026-03-26 10:59:12,Newborn Giant Panda,44.5
2026-03-26 11:56:49,Newborn Giant Panda,39.9
2026-03-26 11:56:49,Full-Grown Giant Panda,42.2
2026-03-26 11:56:49,Full-Grown Giant Panda,39.9
2026-03-26 11:56:49,Full-Grown Giant Panda,39.8
2026-03-26 11:56:49,Post-Teen Giant Panda,49.99
2026-03-26 11:56:49,Post-Teen Giant Panda,40.0
2026-03-26 11:56:49,Junior Giant Panda,40.0
2026-03-26 11:56:49,Teen Giant Panda,39.8
2026-03-26 11:56:49,Luminous Giant Panda,164.7
2026-03-26 11:56:49,Newborn Giant Panda,44.5
2026-03-26 13:49:37,Newborn Giant Panda,39.9
2026-03-26 13:49:37,Full-Grown Giant Panda,42.2
2026-03-26 13:49:37,Full-Grown Giant Panda,39.82
2026-03-26 13:49:37,Full-Grown Giant Panda,42.68
2026-03-26 13:49:37,Post-Teen Giant Panda,49.99
2026-03-26 13:49:37,Post-Teen Giant Panda,40.0
2026-03-26 13:49:37,Junior Giant Panda,40.0
2026-03-26 13:49:37,Teen Giant Panda,39.8
2026-03-26 13:49:37,Luminous Giant Panda,164.7
2026-03-26 13:49:37,Newborn Giant Panda,44.0
2026-03-26 15:12:48,Newborn Giant Panda,39.9
2026-03-26 15:12:48,Full-Grown Giant Panda,42.2
2026-03-26 15:12:48,Full-Grown Giant Panda,39.89
2026-03-26 15:12:48,Full-Grown Giant Panda,42.68
2026-03-26 15:12:48,Post-Teen Giant Panda,49.99
2026-03-26 15:12:48,Post-Teen Giant Panda,40.0
2026-03-26 15:12:48,Junior Giant Panda,40.0
2026-03-26 15:12:48,Teen Giant Panda,39.8
2026-03-26 15:12:48,Luminous Giant Panda,164.7
2026-03-26 15:12:48,Newborn Giant Panda,44.0
2026-03-26 17:10:59,Newborn Giant Panda,39.9
2026-03-26 17:10:59,Full-Grown Giant Panda,42.2
2026-03-26 17:10:59,Full-Grown Giant Panda,39.82
2026-03-26 17:10:59,Full-Grown Giant Panda,42.68
2026-03-26 17:10:59,Post-Teen Giant Panda,49.99
2026-03-26 17:10:59,Junior Giant Panda,40.0
2026-03-26 17:10:59,Post-Teen Giant Panda,40.0
2026-03-26 17:10:59,Teen Giant Panda,39.8
2026-03-26 17:10:59,Luminous Giant Panda,164.7
2026-03-26 17:10:59,Newborn Giant Panda,44.0
2026-03-26 19:17:17,Newborn Giant Panda,39.9
2026-03-26 19:17:17,Full-Grown Giant Panda,42.0
2026-03-26 19:17:17,Full-Grown Giant Panda,39.8
2026-03-26 19:17:17,Full-Grown Giant Panda,42.68
2026-03-26 19:17:17,Post-Teen Giant Panda,49.99
2026-03-26 19:17:17,Junior Giant Panda,40.0
2026-03-26 19:17:17,Post-Teen Giant Panda,40.0
2026-03-26 19:17:17,Luminous Giant Panda,164.3
2026-03-26 19:17:17,Teen Giant Panda,39.5
2026-03-26 19:17:17,Newborn Giant Panda,44.0
2026-03-26 20:41:49,Newborn Giant Panda,39.9
2026-03-26 20:41:49,Full-Grown Giant Panda,42.0
2026-03-26 20:41:49,Full-Grown Giant Panda,39.8
2026-03-26 20:41:49,Full-Grown Giant Panda,42.68
2026-03-26 20:41:49,Post-Teen Giant Panda,49.99
2026-03-26 20:41:49,Junior Giant Panda,40.0
2026-03-26 20:41:49,Post-Teen Giant Panda,40.0
2026-03-26 20:41:49,Teen Giant Panda,73.41
2026-03-26 20:41:49,Luminous Giant Panda,164.3
2026-03-26 20:41:49,Pre-Teen Giant Panda,40.0
2026-03-26 21:37:54,Newborn Giant Panda,39.99
2026-03-26 21:37:54,Full-Grown Giant Panda,42.0
2026-03-26 21:37:54,Full-Grown Giant Panda,39.76
2026-03-26 21:37:54,Full-Grown Giant Panda,42.68
2026-03-26 21:37:54,Post-Teen Giant Panda,49.99
2026-03-26 21:37:54,Junior Giant Panda,40.0
2026-03-26 21:37:54,Post-Teen Giant Panda,40.0
2026-03-26 21:37:54,Teen Giant Panda,73.39
2026-03-26 21:37:54,Luminous Giant Panda,163.0
2026-03-26 21:37:54,Teen Giant Panda,42.0
2026-03-26 22:37:55,Newborn Giant Panda,39.99
2026-03-26 22:37:55,Full-Grown Giant Panda,40.0
2026-03-26 22:37:55,Full-Grown Giant Panda,39.89
2026-03-26 22:37:55,Full-Grown Giant Panda,42.68
2026-03-26 22:37:55,Post-Teen Giant Panda,49.99
2026-03-26 22:37:55,Junior Giant Panda,40.0
2026-03-26 22:37:55,Teen Giant Panda,73.42
2026-03-26 22:37:55,Post-Teen Giant Panda,40.0
2026-03-26 22:37:55,Luminous Giant Panda,163.0
2026-03-26 22:37:55,Teen Giant Panda,40.0
2026-03-26 23:38:52,Newborn Giant Panda,39.9
2026-03-26 23:38:52,Full-Grown Giant Panda,43.26
2026-03-26 23:38:52,Full-Grown Giant Panda,39.89
2026-03-26 23:38:52,Full-Grown Giant Panda,42.68
2026-03-26 23:38:52,Post-Teen Giant Panda,49.99
2026-03-26 23:38:52,Junior Giant Panda,40.0
2026-03-26 23:38:52,Teen Giant Panda,73.44
2026-03-26 23:38:52,Post-Teen Giant Panda,40.0
2026-03-26 23:38:52,Luminous Giant Panda,163.0
2026-03-26 23:38:52,Teen Giant Panda,40.0
2026-03-27 02:54:01,Newborn Giant Panda,39.99
2026-03-27 02:54:01,Full-Grown Giant Panda,43.12
2026-03-27 02:54:01,Full-Grown Giant Panda,39.98
2026-03-27 02:54:01,Full-Grown Giant Panda,42.68
2026-03-27 02:54:01,Junior Giant Panda,40.0
2026-03-27 02:54:01,Teen Giant Panda,73.44
2026-03-27 02:54:01,Luminous Giant Panda,162.7
2026-03-27 02:54:01,Post-Teen Giant Panda,40.0
2026-03-27 02:54:01,Post-Teen Giant Panda,49.99
2026-03-27 02:54:01,Pre-Teen Giant Panda,39.18
2026-03-27 05:13:24,Newborn Giant Panda,39.99
2026-03-27 05:13:24,Full-Grown Giant Panda,43.12
2026-03-27 05:13:24,Full-Grown Giant Panda,39.98
2026-03-27 05:13:24,Full-Grown Giant Panda,39.84
2026-03-27 05:13:24,Junior Giant Panda,40.0
2026-03-27 05:13:24,Teen Giant Panda,39.41
2026-03-27 05:13:24,Luminous Giant Panda,161.75
2026-03-27 05:13:24,Post-Teen Giant Panda,40.0
2026-03-27 05:13:24,Post-Teen Giant Panda,49.99
2026-03-27 05:13:24,Pre-Teen Giant Panda,44.81
2026-03-27 07:17:51,Newborn Giant Panda,39.99
2026-03-27 07:17:51,Full-Grown Giant Panda,43.26
2026-03-27 07:17:51,Full-Grown Giant Panda,39.98
2026-03-27 07:17:51,Full-Grown Giant Panda,39.84
2026-03-27 07:17:51,Teen Giant Panda,73.39
2026-03-27 07:17:51,Junior Giant Panda,40.0
2026-03-27 07:17:51,Luminous Giant Panda,161.65
2026-03-27 07:17:51,Post-Teen Giant Panda,40.0
2026-03-27 07:17:51,Post-Teen Giant Panda,49.99
2026-03-27 07:17:51,Pre-Teen Giant Panda,44.78
2026-03-27 09:01:37,Newborn Giant Panda,39.99
2026-03-27 09:01:37,Full-Grown Giant Panda,43.26
2026-03-27 09:01:37,Full-Grown Giant Panda,39.8
2026-03-27 09:01:37,Full-Grown Giant Panda,39.84
2026-03-27 09:01:37,Teen Giant Panda,73.32
2026-03-27 09:01:37,Junior Giant Panda,40.0
2026-03-27 09:01:37,Luminous Giant Panda,161.65
2026-03-27 09:01:37,Post-Teen Giant Panda,40.0
2026-03-27 09:01:37,Post-Teen Giant Panda,49.99
2026-03-27 09:01:37,Pre-Teen Giant Panda,44.73
2026-03-27 10:55:12,Newborn Giant Panda,39.5
2026-03-27 10:55:12,Full-Grown Giant Panda,43.26
2026-03-27 10:55:12,Full-Grown Giant Panda,39.5
2026-03-27 10:55:12,Full-Grown Giant Panda,39.84
2026-03-27 10:55:12,Teen Giant Panda,73.27
2026-03-27 10:55:12,Junior Giant Panda,40.0
2026-03-27 10:55:12,Luminous Giant Panda,161.0
2026-03-27 10:55:12,Post-Teen Giant Panda,40.0
2026-03-27 10:55:12,Post-Teen Giant Panda,49.99
2026-03-27 10:55:12,Pre-Teen Giant Panda,44.7
2026-03-27 11:46:46,Newborn Giant Panda,39.99
2026-03-27 11:46:46,Full-Grown Giant Panda,43.26
2026-03-27 11:46:46,Full-Grown Giant Panda,39.8
2026-03-27 11:46:46,Full-Grown Giant Panda,39.84
2026-03-27 11:46:46,Teen Giant Panda,73.26
2026-03-27 11:46:46,Junior Giant Panda,40.0
2026-03-27 11:46:46,Luminous Giant Panda,161.0
2026-03-27 11:46:46,Post-Teen Giant Panda,40.0
2026-03-27 11:46:46,Post-Teen Giant Panda,49.99
2026-03-27 11:46:46,Pre-Teen Giant Panda,44.7
2026-03-27 13:20:25,Newborn Giant Panda,39.99
2026-03-27 13:20:25,Full-Grown Giant Panda,43.26
2026-03-27 13:20:25,Full-Grown Giant Panda,39.5
2026-03-27 13:20:25,Full-Grown Giant Panda,39.84
2026-03-27 13:20:25,Junior Giant Panda,50.32
2026-03-27 13:20:25,Teen Giant Panda,73.28
2026-03-27 13:20:25,Luminous Giant Panda,160.94
2026-03-27 13:20:25,Post-Teen Giant Panda,40.0
2026-03-27 13:20:25,Post-Teen Giant Panda,49.99
2026-03-27 13:20:25,Pre-Teen Giant Panda,44.7
2026-03-27 14:58:02,Newborn Giant Panda,39.99
2026-03-27 14:58:02,Full-Grown Giant Panda,43.26
2026-03-27 14:58:02,Full-Grown Giant Panda,39.49
2026-03-27 14:58:02,Full-Grown Giant Panda,43.0
2026-03-27 14:58:02,Junior Giant Panda,50.32
2026-03-27 14:58:02,Teen Giant Panda,73.37
2026-03-27 14:58:02,Luminous Giant Panda,160.94
2026-03-27 14:58:02,Post-Teen Giant Panda,49.99
2026-03-27 14:58:02,Post-Teen Giant Panda,40.0
2026-03-27 14:58:02,Pre-Teen Giant Panda,44.77
2026-03-27 17:53:17,Newborn Giant Panda,39.99
2026-03-27 17:53:17,Full-Grown Giant Panda,43.26
2026-03-27 17:53:17,Full-Grown Giant Panda,39.4
2026-03-27 17:53:17,Full-Grown Giant Panda,43.0
2026-03-27 17:53:17,Teen Giant Panda,73.23
2026-03-27 17:53:17,Junior Giant Panda,50.32
2026-03-27 17:53:17,Luminous Giant Panda,160.94
2026-03-27 17:53:17,Post-Teen Giant Panda,49.99
2026-03-27 17:53:17,Post-Teen Giant Panda,39.09
2026-03-27 17:53:17,Newborn Giant Panda,52.0
2026-03-27 19:04:00,Newborn Giant Panda,39.99
2026-03-27 19:04:00,Full-Grown Giant Panda,42.0
2026-03-27 19:04:00,Full-Grown Giant Panda,39.4
2026-03-27 19:04:00,Full-Grown Giant Panda,43.0
2026-03-27 19:04:00,Teen Giant Panda,73.27
2026-03-27 19:04:00,Junior Giant Panda,40.39
2026-03-27 19:04:00,Luminous Giant Panda,155.0
2026-03-27 19:04:00,Post-Teen Giant Panda,49.99
2026-03-27 19:04:00,Post-Teen Giant Panda,39.09
2026-03-27 19:04:00,Newborn Giant Panda,52.0
2026-03-27 20:48:10,Newborn Giant Panda,39.99
2026-03-27 20:48:10,Full-Grown Giant Panda,42.0
2026-03-27 20:48:10,Full-Grown Giant Panda,39.4
2026-03-27 20:48:10,Full-Grown Giant Panda,43.0
2026-03-27 20:48:10,Junior Giant Panda,40.39
2026-03-27 20:48:10,Teen Giant Panda,73.25
2026-03-27 20:48:10,Luminous Giant Panda,155.0
2026-03-27 20:48:10,Post-Teen Giant Panda,49.99
2026-03-27 20:48:10,Post-Teen Giant Panda,39.09
2026-03-27 20:48:10,Newborn Giant Panda,52.0
2026-03-27 21:42:32,Newborn Giant Panda,39.99
2026-03-27 21:42:32,Full-Grown Giant Panda,44.0
2026-03-27 21:42:32,Full-Grown Giant Panda,39.4
2026-03-27 21:42:32,Full-Grown Giant Panda,43.0
2026-03-27 21:42:32,Junior Giant Panda,40.39
2026-03-27 21:42:32,Teen Giant Panda,73.36
2026-03-27 21:42:32,Luminous Giant Panda,155.0
2026-03-27 21:42:32,Post-Teen Giant Panda,39.09
2026-03-27 21:42:32,Post-Teen Giant Panda,49.99
2026-03-27 21:42:32,Newborn Giant Panda,52.0
2026-03-27 22:39:58,Newborn Giant Panda,39.99
2026-03-27 22:39:58,Full-Grown Giant Panda,44.56
2026-03-27 22:39:58,Full-Grown Giant Panda,40.49
2026-03-27 22:39:58,Full-Grown Giant Panda,43.0
2026-03-27 22:39:58,Junior Giant Panda,40.39
2026-03-27 22:39:58,Teen Giant Panda,73.36
2026-03-27 22:39:58,Luminous Giant Panda,154.0
2026-03-27 22:39:58,Post-Teen Giant Panda,49.99
2026-03-27 22:39:58,Post-Teen Giant Panda,44.76
2026-03-27 22:39:58,Newborn Giant Panda,52.0
2026-03-27 23:39:43,Newborn Giant Panda,39.99
2026-03-27 23:39:43,Full-Grown Giant Panda,44.56
2026-03-27 23:39:43,Full-Grown Giant Panda,41.36
2026-03-27 23:39:43,Full-Grown Giant Panda,43.0
2026-03-27 23:39:43,Teen Giant Panda,73.36
2026-03-27 23:39:43,Junior Giant Panda,49.91
2026-03-27 23:39:43,Post-Teen Giant Panda,44.76
2026-03-27 23:39:43,Luminous Giant Panda,154.0
2026-03-27 23:39:43,Post-Teen Giant Panda,49.99
2026-03-27 23:39:43,Newborn Giant Panda,52.0
2026-03-28 02:43:27,Newborn Giant Panda,39.99
2026-03-28 02:43:27,Full-Grown Giant Panda,44.57
2026-03-28 02:43:27,Full-Grown Giant Panda,42.5
2026-03-28 02:43:27,Full-Grown Giant Panda,43.0
2026-03-28 02:43:27,Junior Giant Panda,49.91
2026-03-28 02:43:27,Teen Giant Panda,73.36
2026-03-28 02:43:27,Post-Teen Giant Panda,44.76
2026-03-28 02:43:27,Post-Teen Giant Panda,49.99
2026-03-28 02:43:27,Pre-Teen Giant Panda,44.76
2026-03-28 02:43:27,Luminous Giant Panda,153.98
2026-03-28 04:59:13,Newborn Giant Panda,39.99
2026-03-28 04:59:13,Full-Grown Giant Panda,44.57
2026-03-28 04:59:13,Full-Grown Giant Panda,39.9
2026-03-28 04:59:13,Full-Grown Giant Panda,39.9
2026-03-28 04:59:13,Junior Giant Panda,49.91
2026-03-28 04:59:13,Teen Giant Panda,73.36
2026-03-28 04:59:13,Post-Teen Giant Panda,44.76
2026-03-28 04:59:13,Post-Teen Giant Panda,49.99
2026-03-28 04:59:13,Pre-Teen Giant Panda,44.76
2026-03-28 04:59:13,Luminous Giant Panda,153.9
2026-03-28 07:48:45,Newborn Giant Panda,39.99
2026-03-28 07:48:45,Full-Grown Giant Panda,44.57
2026-03-28 07:48:45,Full-Grown Giant Panda,42.5
2026-03-28 07:48:45,Full-Grown Giant Panda,42.5
2026-03-28 07:48:45,Junior Giant Panda,49.91
2026-03-28 07:48:45,Teen Giant Panda,73.36
2026-03-28 07:48:45,Post-Teen Giant Panda,44.76
2026-03-28 07:48:45,Pre-Teen Giant Panda,44.76
2026-03-28 07:48:45,Post-Teen Giant Panda,49.99
2026-03-28 07:48:45,Luminous Giant Panda,150.0
2026-03-28 08:50:25,Newborn Giant Panda,39.99
2026-03-28 08:50:25,Full-Grown Giant Panda,42.25
2026-03-28 08:50:25,Full-Grown Giant Panda,42.5
2026-03-28 08:50:25,Full-Grown Giant Panda,42.5
2026-03-28 08:50:25,Junior Giant Panda,49.91
2026-03-28 08:50:25,Teen Giant Panda,73.36
2026-03-28 08:50:25,Post-Teen Giant Panda,44.76
2026-03-28 08:50:25,Post-Teen Giant Panda,49.99
2026-03-28 08:50:25,Pre-Teen Giant Panda,44.76
2026-03-28 08:50:25,Luminous Giant Panda,153.9
2026-03-28 09:45:22,Newborn Giant Panda,39.99
2026-03-28 09:45:22,Full-Grown Giant Panda,41.5
2026-03-28 09:45:22,Full-Grown Giant Panda,42.5
2026-03-28 09:45:22,Full-Grown Giant Panda,42.5
2026-03-28 09:45:22,Junior Giant Panda,49.91
2026-03-28 09:45:22,Teen Giant Panda,73.36
2026-03-28 09:45:22,Post-Teen Giant Panda,44.76
2026-03-28 09:45:22,Luminous Giant Panda,153.5
2026-03-28 09:45:22,Post-Teen Giant Panda,49.99
2026-03-28 09:45:22,Pre-Teen Giant Panda,44.76
2026-03-28 10:39:26,Newborn Giant Panda,39.99
2026-03-28 10:39:26,Full-Grown Giant Panda,41.5
2026-03-28 10:39:26,Full-Grown Giant Panda,42.5
2026-03-28 10:39:26,Full-Grown Giant Panda,42.5
2026-03-28 10:39:26,Junior Giant Panda,49.91
2026-03-28 10:39:26,Teen Giant Panda,73.36
2026-03-28 10:39:26,Post-Teen Giant Panda,44.76
2026-03-28 10:39:26,Luminous Giant Panda,153.5
2026-03-28 10:39:26,Post-Teen Giant Panda,49.99
2026-03-28 10:39:26,Pre-Teen Giant Panda,44.76
2026-03-28 11:34:32,Newborn Giant Panda,39.99
2026-03-28 11:34:32,Full-Grown Giant Panda,41.5
2026-03-28 11:34:32,Full-Grown Giant Panda,42.5
2026-03-28 11:34:32,Full-Grown Giant Panda,42.5
2026-03-28 11:34:32,Junior Giant Panda,49.91
2026-03-28 11:34:32,Teen Giant Panda,73.36
2026-03-28 11:34:32,Post-Teen Giant Panda,44.76
2026-03-28 11:34:32,Luminous Giant Panda,153.5
2026-03-28 11:34:32,Post-Teen Giant Panda,49.99
2026-03-28 11:34:32,Pre-Teen Giant Panda,41.57
2026-03-28 13:08:05,Newborn Giant Panda,39.99
2026-03-28 13:08:05,Full-Grown Giant Panda,42.25
2026-03-28 13:08:05,Full-Grown Giant Panda,42.5
2026-03-28 13:08:05,Full-Grown Giant Panda,42.5
2026-03-28 13:08:05,Junior Giant Panda,49.91
2026-03-28 13:08:05,Teen Giant Panda,73.36
2026-03-28 13:08:05,Luminous Giant Panda,153.5
2026-03-28 13:08:05,Pre-Teen Giant Panda,42.68
2026-03-28 13:08:05,Post-Teen Giant Panda,49.99
2026-03-28 13:08:05,Newborn Giant Panda,52.0
2026-03-28 14:38:24,Newborn Giant Panda,39.99
2026-03-28 14:38:24,Full-Grown Giant Panda,42.25
2026-03-28 14:38:24,Full-Grown Giant Panda,42.5
2026-03-28 14:38:24,Full-Grown Giant Panda,42.5
2026-03-28 14:38:24,Junior Giant Panda,49.91
2026-03-28 14:38:24,Teen Giant Panda,73.36
2026-03-28 14:38:24,Pre-Teen Giant Panda,42.68
2026-03-28 14:38:24,Luminous Giant Panda,153.5
2026-03-28 14:38:24,Post-Teen Giant Panda,49.99
2026-03-28 14:38:24,Newborn Giant Panda,52.0
2026-03-28 15:37:59,Newborn Giant Panda,39.99
2026-03-28 15:37:59,Full-Grown Giant Panda,42.23
2026-03-28 15:37:59,Full-Grown Giant Panda,42.5
2026-03-28 15:37:59,Full-Grown Giant Panda,42.5
2026-03-28 15:37:59,Junior Giant Panda,49.91
2026-03-28 15:37:59,Teen Giant Panda,73.36
2026-03-28 15:37:59,Pre-Teen Giant Panda,42.68
2026-03-28 15:37:59,Luminous Giant Panda,153.5
2026-03-28 15:37:59,Post-Teen Giant Panda,49.99
2026-03-28 15:37:59,Newborn Giant Panda,52.0
2026-03-28 16:41:52,Newborn Giant Panda,39.99
2026-03-28 16:41:52,Full-Grown Giant Panda,42.23
2026-03-28 16:41:52,Full-Grown Giant Panda,42.5
2026-03-28 16:41:52,Full-Grown Giant Panda,42.5
2026-03-28 16:41:52,Junior Giant Panda,49.91
2026-03-28 16:41:52,Teen Giant Panda,73.36
2026-03-28 16:41:52,Pre-Teen Giant Panda,42.68
2026-03-28 16:41:52,Luminous Giant Panda,153.5
2026-03-28 16:41:52,Post-Teen Giant Panda,49.99
2026-03-28 16:41:52,Newborn Giant Panda,52.0
2026-03-28 17:36:22,Newborn Giant Panda,39.99
2026-03-28 17:36:22,Full-Grown Giant Panda,42.25
2026-03-28 17:36:22,Full-Grown Giant Panda,42.5
2026-03-28 17:36:22,Full-Grown Giant Panda,42.5
2026-03-28 17:36:22,Junior Giant Panda,49.91
2026-03-28 17:36:22,Teen Giant Panda,73.36
2026-03-28 17:36:22,Pre-Teen Giant Panda,42.68
2026-03-28 17:36:22,Luminous Giant Panda,153.5
2026-03-28 17:36:22,Post-Teen Giant Panda,49.99
2026-03-28 17:36:22,Newborn Giant Panda,52.0
2026-03-28 18:52:01,Newborn Giant Panda,39.99
2026-03-28 18:52:01,Full-Grown Giant Panda,44.49
2026-03-28 18:52:01,Full-Grown Giant Panda,42.5
2026-03-28 18:52:01,Full-Grown Giant Panda,42.5
2026-03-28 18:52:01,Junior Giant Panda,49.91
2026-03-28 18:52:01,Teen Giant Panda,73.36
2026-03-28 18:52:01,Pre-Teen Giant Panda,42.68
2026-03-28 18:52:01,Luminous Giant Panda,153.0
2026-03-28 18:52:01,Post-Teen Giant Panda,49.99
2026-03-28 18:52:01,Newborn Giant Panda,52.0
2026-03-28 19:35:35,Newborn Giant Panda,39.99
2026-03-28 19:35:35,Full-Grown Giant Panda,44.49
2026-03-28 19:35:35,Full-Grown Giant Panda,42.5
2026-03-28 19:35:35,Full-Grown Giant Panda,42.5
2026-03-28 19:35:35,Junior Giant Panda,49.91
2026-03-28 19:35:35,Post-Teen Giant Panda,49.9
2026-03-28 19:35:35,Luminous Giant Panda,153.0
2026-03-28 19:35:35,Pre-Teen Giant Panda,42.68
2026-03-28 19:35:35,Post-Teen Giant Panda,49.99
2026-03-28 19:35:35,Newborn Giant Panda,52.0
2026-03-28 20:39:00,Newborn Giant Panda,39.99
